dataset,model,sample_id,membership,neg_loss,shadow_lira_like_neg_loss
credit_default,random_forest,28732,1,-0.040821995586156845,1.9509559869766235
credit_default,random_forest,16585,1,-0.02020270749926567,1.8352079391479492
credit_default,random_forest,14029,1,-0.10860651731491089,2.1212494373321533
credit_default,random_forest,6988,1,-0.3424903154373169,0.23367196321487427
credit_default,random_forest,12179,1,-0.046043939888477325,1.9755358695983887
credit_default,random_forest,8485,1,-0.0998203381896019,2.117361068725586
credit_default,random_forest,24336,1,-0.040821995586156845,1.9509559869766235
credit_default,random_forest,4643,1,-0.02020270749926567,1.8352079391479492
credit_default,random_forest,27722,1,-0.1984509378671646,1.850142240524292
credit_default,random_forest,17370,1,-0.0100503358989954,1.7672572135925293
credit_default,random_forest,25238,1,-0.025317808613181114,1.8667041063308716
credit_default,random_forest,29816,1,-0.21072103083133698,1.7691619396209717
credit_default,random_forest,9094,1,-0.05129329487681389,1.9983164072036743
credit_default,random_forest,7878,1,-0.046043939888477325,1.9755358695983887
credit_default,random_forest,5886,1,-0.2744368314743042,1.1788047552108765
credit_default,random_forest,24002,1,-0.015113637782633305,1.802050232887268
credit_default,random_forest,23465,1,-0.2548922598361969,1.3901803493499756
credit_default,random_forest,12873,1,-0.349557489156723,0.11689820885658264
credit_default,random_forest,12034,1,-0.025317808613181114,1.8667041063308716
credit_default,random_forest,13137,1,-0.025317808613181114,1.8667041063308716
credit_default,random_forest,23270,1,-0.040821995586156845,1.9509559869766235
credit_default,random_forest,10706,1,-0.39304259419441223,-0.678741455078125
credit_default,random_forest,29214,1,-0.1803235560655594,1.9504488706588745
credit_default,random_forest,1978,1,-0.10536051541566849,2.120443820953369
credit_default,random_forest,430,1,-0.02020270749926567,1.8352079391479492
credit_default,random_forest,27438,1,-0.03045920841395855,1.8965122699737549
credit_default,random_forest,6166,1,-0.2548922598361969,1.3901803493499756
credit_default,random_forest,5869,1,-0.10536051541566849,2.120443820953369
credit_default,random_forest,16987,1,-0.16841864585876465,2.003781318664551
credit_default,random_forest,22818,1,-0.10721408575773239,2.1209943294525146
credit_default,random_forest,20507,1,-0.03045920841395855,1.8965122699737549
credit_default,random_forest,19473,1,-0.056570351123809814,2.01926851272583
credit_default,random_forest,576,1,-0.040821995586156845,1.9509559869766235
credit_default,random_forest,25718,1,-0.056570351123809814,2.01926851272583
credit_default,random_forest,23945,1,-0.035627178847789764,1.924605369567871
credit_default,random_forest,21870,1,-0.035627178847789764,1.924605369567871
credit_default,random_forest,1368,1,-0.24207155406475067,1.514280080795288
credit_default,random_forest,21684,1,-0.005012542009353638,1.7308542728424072
credit_default,random_forest,20309,1,-0.22941316664218903,1.6254942417144775
credit_default,random_forest,27643,1,-0.2810375392436981,1.1013635396957397
credit_default,random_forest,24112,1,-0.07774277776479721,2.083686590194702
credit_default,random_forest,8049,1,-0.02020270749926567,1.8352079391479492
credit_default,random_forest,3741,1,-0.26136475801467896,1.3231480121612549
credit_default,random_forest,8246,1,-0.2744368314743042,1.1788047552108765
credit_default,random_forest,7474,1,-0.1803235560655594,1.9504488706588745
credit_default,random_forest,4648,1,-0.18833963572978973,1.9089359045028687
credit_default,random_forest,9835,1,-0.035627178847789764,1.924605369567871
credit_default,random_forest,1066,1,-0.040821995586156845,1.9509559869766235
credit_default,random_forest,4099,1,-0.10536051541566849,2.120443820953369
credit_default,random_forest,14248,1,-0.025317808613181114,1.8667041063308716
credit_default,random_forest,2667,1,-0.02020270749926567,1.8352079391479492
credit_default,random_forest,22494,1,-0.035627178847789764,1.924605369567871
credit_default,random_forest,10309,1,-0.2231435477733612,1.6764148473739624
credit_default,random_forest,267,1,-0.42312005162239075,-1.3066831827163696
credit_default,random_forest,2062,1,-0.03045920841395855,1.8965122699737549
credit_default,random_forest,11118,1,-0.13926206529140472,2.0923993587493896
credit_default,random_forest,12719,1,-0.015113637782633305,1.802050232887268
credit_default,random_forest,29167,1,-0.3011050820350647,0.8471517562866211
credit_default,random_forest,19899,1,-0.0998203381896019,2.117361068725586
credit_default,random_forest,16598,1,-0.24207155406475067,1.514280080795288
credit_default,random_forest,1236,1,-0.1923718899488449,1.8863496780395508
credit_default,random_forest,27187,1,-0.005012542009353638,1.7308542728424072
credit_default,random_forest,4695,1,-0.05129329487681389,1.9983164072036743
credit_default,random_forest,21732,1,-0.4462870955467224,-1.8336260318756104
credit_default,random_forest,17915,1,-0.12783336639404297,2.11086368560791
credit_default,random_forest,26697,1,-0.08883121609687805,2.1048743724823
credit_default,random_forest,10857,1,-0.015113637782633305,1.802050232887268
credit_default,random_forest,18151,1,-0.09431067854166031,2.1121597290039062
credit_default,random_forest,24116,1,-0.056570351123809814,2.01926851272583
credit_default,random_forest,26437,1,-0.07257069647312164,2.0708534717559814
credit_default,random_forest,9372,1,-0.09431067854166031,2.1121597290039062
credit_default,random_forest,3505,1,-0.025317808613181114,1.8667041063308716
credit_default,random_forest,3727,1,-0.07796154171228409,2.0841879844665527
credit_default,random_forest,10554,1,-0.05129329487681389,1.9983164072036743
credit_default,random_forest,8959,1,-0.06453852355480194,2.0472030639648438
credit_default,random_forest,3231,1,-0.025317808613181114,1.8667041063308716
credit_default,random_forest,22767,1,-0.07257069647312164,2.0708534717559814
credit_default,random_forest,28922,1,-0.08883121609687805,2.1048743724823
credit_default,random_forest,3088,1,-0.17534594237804413,1.9739575386047363
credit_default,random_forest,15229,1,-0.02020270749926567,1.8352079391479492
credit_default,random_forest,4390,1,-0.3078847825527191,0.7548824548721313
credit_default,random_forest,9564,1,-0.046043939888477325,1.9755358695983887
credit_default,random_forest,28928,1,-0.03045920841395855,1.8965122699737549
credit_default,random_forest,3768,1,-0.08883121609687805,2.1048743724823
credit_default,random_forest,13918,1,-0.03045920841395855,1.8965122699737549
credit_default,random_forest,1461,1,-0.05129329487681389,1.9983164072036743
credit_default,random_forest,21660,1,-0.046043939888477325,1.9755358695983887
credit_default,random_forest,14261,1,-0.32158362865448,0.5586047172546387
credit_default,random_forest,7891,1,-0.0998203381896019,2.117361068725586
credit_default,random_forest,9777,1,-0.05129329487681389,1.9983164072036743
credit_default,random_forest,24167,1,-0.02020270749926567,1.8352079391479492
credit_default,random_forest,14864,1,-0.056570351123809814,2.01926851272583
credit_default,random_forest,25736,1,-0.24207155406475067,1.514280080795288
credit_default,random_forest,20969,1,-0.06187540292739868,2.038362503051758
credit_default,random_forest,24804,1,-0.02020270749926567,1.8352079391479492
credit_default,random_forest,14921,1,-0.025317808613181114,1.8667041063308716
credit_default,random_forest,10875,1,-0.349557489156723,0.11689820885658264
credit_default,random_forest,3895,1,-0.0998203381896019,2.117361068725586
credit_default,random_forest,4708,1,-0.09431067854166031,2.1121597290039062
credit_default,random_forest,18193,1,-0.21072103083133698,1.7691619396209717
credit_default,random_forest,22646,1,-0.43078291416168213,-1.4768099784851074
credit_default,random_forest,14993,1,-0.10536051541566849,2.120443820953369
credit_default,random_forest,1260,1,0.0,1.6928664445877075
credit_default,random_forest,23437,1,-0.02020270749926567,1.8352079391479492
credit_default,random_forest,24252,1,-0.1984509378671646,1.850142240524292
credit_default,random_forest,16155,1,-0.3011050820350647,0.8471517562866211
credit_default,random_forest,19207,1,-0.06720875203609467,2.055567741394043
credit_default,random_forest,18696,1,-0.02020270749926567,1.8352079391479492
credit_default,random_forest,13727,1,-0.07257069647312164,2.0708534717559814
credit_default,random_forest,21981,1,-0.32158362865448,0.5586047172546387
credit_default,random_forest,10136,1,-0.056570351123809814,2.01926851272583
credit_default,random_forest,2682,1,-0.05129329487681389,1.9983164072036743
credit_default,random_forest,25525,1,-0.035627178847789764,1.924605369567871
credit_default,random_forest,5096,1,-0.1984509378671646,1.850142240524292
credit_default,random_forest,19206,1,-0.07257069647312164,2.0708534717559814
credit_default,random_forest,17001,1,-0.2744368314743042,1.1788047552108765
credit_default,random_forest,11358,1,-0.07796154171228409,2.0841879844665527
credit_default,random_forest,11632,1,-0.02020270749926567,1.8352079391479492
credit_default,random_forest,15600,1,-0.040821995586156845,1.9509559869766235
credit_default,random_forest,2822,1,-0.035627178847789764,1.924605369567871
credit_default,random_forest,23318,1,-0.3566749393939972,-0.00424802303314209
credit_default,random_forest,13294,1,-0.046043939888477325,1.9755358695983887
credit_default,random_forest,9464,1,-0.03045920841395855,1.8965122699737549
credit_default,random_forest,7583,1,-0.06187540292739868,2.038362503051758
credit_default,random_forest,937,1,-0.06720875203609467,2.055567741394043
credit_default,random_forest,28012,1,-0.025317808613181114,1.8667041063308716
credit_default,random_forest,25218,1,-0.046043939888477325,1.9755358695983887
credit_default,random_forest,15491,1,-0.015113637782633305,1.802050232887268
credit_default,random_forest,4047,1,-0.06720875203609467,2.055567741394043
credit_default,random_forest,16292,1,-0.3078847825527191,0.7548824548721313
credit_default,random_forest,27206,1,-0.08338160812854767,2.0955393314361572
credit_default,random_forest,9319,1,-0.025317808613181114,1.8667041063308716
credit_default,random_forest,7068,1,-0.06720875203609467,2.055567741394043
credit_default,random_forest,19472,1,-0.12783336639404297,2.11086368560791
credit_default,random_forest,18841,1,-0.034332677721977234,1.9177443981170654
credit_default,random_forest,8348,1,-0.3354727327823639,0.34615886211395264
credit_default,random_forest,18301,1,-0.056570351123809814,2.01926851272583
credit_default,random_forest,15977,1,-0.025317808613181114,1.8667041063308716
credit_default,random_forest,15214,1,-0.06720875203609467,2.055567741394043
credit_default,random_forest,9309,1,-0.005012542009353638,1.7308542728424072
credit_default,random_forest,9443,1,-0.06720875203609467,2.055567741394043
credit_default,random_forest,2350,1,0.0,1.6928664445877075
credit_default,random_forest,367,1,-0.1923718899488449,1.8863496780395508
credit_default,random_forest,20819,1,-0.5533852577209473,-4.759035110473633
credit_default,random_forest,9,1,-0.08883121609687805,2.1048743724823
credit_default,random_forest,15964,1,-0.17435339093208313,1.9784374237060547
credit_default,random_forest,6294,1,-0.005012542009353638,1.7308542728424072
credit_default,random_forest,19513,1,-0.056570351123809814,2.01926851272583
credit_default,random_forest,14806,1,-0.09431067854166031,2.1121597290039062
credit_default,random_forest,7889,1,-0.07796154171228409,2.0841879844665527
credit_default,random_forest,5774,1,-0.015113637782633305,1.802050232887268
credit_default,random_forest,25582,1,-0.005012542009353638,1.7308542728424072
credit_default,random_forest,22977,1,-0.06720875203609467,2.055567741394043
credit_default,random_forest,23591,1,-0.11093156039714813,2.1213722229003906
credit_default,random_forest,13159,1,-0.267879456281662,1.2527107000350952
credit_default,random_forest,17499,1,-0.07796154171228409,2.0841879844665527
credit_default,random_forest,18387,1,-0.05129329487681389,1.9983164072036743
credit_default,random_forest,18705,1,-0.2548922598361969,1.3901803493499756
credit_default,random_forest,26254,1,-0.08338160812854767,2.0955393314361572
credit_default,random_forest,24644,1,-0.24207155406475067,1.514280080795288
credit_default,random_forest,11542,1,-0.12783336639404297,2.11086368560791
credit_default,random_forest,2157,1,-0.005012542009353638,1.7308542728424072
credit_default,random_forest,26079,1,-0.035627178847789764,1.924605369567871
credit_default,random_forest,24049,1,-0.07796154171228409,2.0841879844665527
credit_default,random_forest,13132,1,-0.17435339093208313,1.9784374237060547
credit_default,random_forest,28873,1,-0.015113637782633305,1.802050232887268
credit_default,random_forest,24324,1,-0.2231435477733612,1.6764148473739624
credit_default,random_forest,7130,1,-0.15082289278507233,2.0643978118896484
credit_default,random_forest,18886,1,-0.005012542009353638,1.7308542728424072
credit_default,random_forest,27658,1,-0.15655635297298431,2.047032117843628
credit_default,random_forest,26580,1,-0.09431067854166031,2.1121597290039062
credit_default,random_forest,23523,1,-0.07257069647312164,2.0708534717559814
credit_default,random_forest,1380,1,-0.07257069647312164,2.0708534717559814
credit_default,random_forest,15384,1,-0.0100503358989954,1.7672572135925293
credit_default,random_forest,14559,1,-0.0100503358989954,1.7672572135925293
credit_default,random_forest,10380,1,-0.2581232786178589,1.3570857048034668
credit_default,random_forest,11492,1,-0.046043939888477325,1.9755358695983887
credit_default,random_forest,12499,1,-0.02020270749926567,1.8352079391479492
credit_default,random_forest,24266,1,-0.05129329487681389,1.9983164072036743
credit_default,random_forest,15892,1,-0.056570351123809814,2.01926851272583
credit_default,random_forest,6669,1,-0.02020270749926567,1.8352079391479492
credit_default,random_forest,15269,1,-0.05129329487681389,1.9983164072036743
credit_default,random_forest,13642,1,-0.005012542009353638,1.7308542728424072
credit_default,random_forest,8028,1,-0.025317808613181114,1.8667041063308716
credit_default,random_forest,1314,1,-0.22941316664218903,1.6254942417144775
credit_default,random_forest,8560,1,-0.18632957339286804,1.9197689294815063
credit_default,random_forest,8501,1,-0.02020270749926567,1.8352079391479492
credit_default,random_forest,7690,1,-0.11653381586074829,2.120109796524048
credit_default,random_forest,15946,1,-0.0100503358989954,1.7672572135925293
credit_default,random_forest,8004,1,-0.39304259419441223,-0.678741455078125
credit_default,random_forest,18589,1,-0.0100503358989954,1.7672572135925293
credit_default,random_forest,9292,1,-0.24846136569976807,1.4538706541061401
credit_default,random_forest,1843,1,-0.45413029193878174,-2.020554780960083
credit_default,random_forest,25093,1,-0.03045920841395855,1.8965122699737549
credit_default,random_forest,5341,1,-0.18632957339286804,1.9197689294815063
credit_default,random_forest,6840,1,-0.21691299974918365,1.7242858409881592
credit_default,random_forest,5499,1,-0.035627178847789764,1.924605369567871
credit_default,random_forest,27953,1,-0.035627178847789764,1.924605369567871
credit_default,random_forest,540,1,-0.10536051541566849,2.120443820953369
credit_default,random_forest,18939,1,-0.4942963123321533,-3.0454893112182617
credit_default,random_forest,21281,1,-0.02020270749926567,1.8352079391479492
credit_default,random_forest,16858,1,-0.18632957339286804,1.9197689294815063
credit_default,random_forest,8719,1,-0.025317808613181114,1.8667041063308716
credit_default,random_forest,4688,1,-0.12216763198375702,2.11661958694458
credit_default,random_forest,20858,1,-0.08883121609687805,2.1048743724823
credit_default,random_forest,22032,1,-0.015113637782633305,1.802050232887268
credit_default,random_forest,12742,1,-0.08338160812854767,2.0955393314361572
credit_default,random_forest,1138,1,-0.06187540292739868,2.038362503051758
credit_default,random_forest,28208,1,-0.015113637782633305,1.802050232887268
credit_default,random_forest,1912,1,-0.09431067854166031,2.1121597290039062
credit_default,random_forest,8679,1,-0.32158362865448,0.5586047172546387
credit_default,random_forest,8369,1,-0.025317808613181114,1.8667041063308716
credit_default,random_forest,19335,1,-0.02020270749926567,1.8352079391479492
credit_default,random_forest,22379,1,-0.06187540292739868,2.038362503051758
credit_default,random_forest,10355,1,-0.056570351123809814,2.01926851272583
credit_default,random_forest,3124,1,-0.046043939888477325,1.9755358695983887
credit_default,random_forest,2869,1,-0.08883121609687805,2.1048743724823
credit_default,random_forest,21678,1,-0.06187540292739868,2.038362503051758
credit_default,random_forest,18390,1,-0.31471073627471924,0.6587256789207458
credit_default,random_forest,22115,1,-0.035627178847789764,1.924605369567871
credit_default,random_forest,5959,1,-0.11093156039714813,2.1213722229003906
credit_default,random_forest,27335,1,-0.025317808613181114,1.8667041063308716
credit_default,random_forest,8645,1,-0.02020270749926567,1.8352079391479492
credit_default,random_forest,1052,1,-0.0998203381896019,2.117361068725586
credit_default,random_forest,600,1,-0.0100503358989954,1.7672572135925293
credit_default,random_forest,12346,1,-0.1625189334154129,2.0265262126922607
credit_default,random_forest,23518,1,-0.03045920841395855,1.8965122699737549
credit_default,random_forest,17243,1,-0.0100503358989954,1.7672572135925293
credit_default,random_forest,25406,1,-0.4700036346912384,-2.412074565887451
credit_default,random_forest,862,1,-0.005012542009353638,1.7308542728424072
credit_default,random_forest,22193,1,-0.035627178847789764,1.924605369567871
credit_default,random_forest,24279,1,-0.05129329487681389,1.9983164072036743
credit_default,random_forest,1234,1,-0.06187540292739868,2.038362503051758
credit_default,random_forest,17385,1,-0.040821995586156845,1.9509559869766235
credit_default,random_forest,26859,1,-0.0100503358989954,1.7672572135925293
credit_default,random_forest,27239,1,-0.015113637782633305,1.802050232887268
credit_default,random_forest,11216,1,-0.07257069647312164,2.0708534717559814
credit_default,random_forest,21892,1,-0.040821995586156845,1.9509559869766235
credit_default,random_forest,18340,1,-0.08338160812854767,2.0955393314361572
credit_default,random_forest,14401,1,-0.15082289278507233,2.0643978118896484
credit_default,random_forest,4229,1,-0.21691299974918365,1.7242858409881592
credit_default,random_forest,21979,1,-0.040821995586156845,1.9509559869766235
credit_default,random_forest,6862,1,-0.02020270749926567,1.8352079391479492
credit_default,random_forest,16624,1,-0.040821995586156845,1.9509559869766235
credit_default,random_forest,29710,1,-0.05129329487681389,1.9983164072036743
credit_default,random_forest,26443,1,-0.015113637782633305,1.802050232887268
credit_default,random_forest,10139,1,-0.39304259419441223,-0.678741455078125
credit_default,random_forest,23472,1,0.0,1.6928664445877075
credit_default,random_forest,22829,1,-0.15665380656719208,2.0467171669006348
credit_default,random_forest,3125,1,-0.02020270749926567,1.8352079391479492
credit_default,random_forest,22551,1,-0.3710636794567108,-0.26001471281051636
credit_default,random_forest,14313,1,-0.349557489156723,0.11689820885658264
credit_default,random_forest,9140,1,-0.07257069647312164,2.0708534717559814
credit_default,random_forest,5688,1,-0.005012542009353638,1.7308542728424072
credit_default,random_forest,2539,1,-0.14502577483654022,2.07961106300354
credit_default,random_forest,27550,1,-0.267879456281662,1.2527107000350952
credit_default,random_forest,2669,1,-0.32158362865448,0.5586047172546387
credit_default,random_forest,12381,1,-0.37833642959594727,-0.39481794834136963
credit_default,random_forest,9474,1,-0.035627178847789764,1.924605369567871
credit_default,random_forest,11625,1,-0.07796154171228409,2.0841879844665527
credit_default,random_forest,14795,1,-0.15665380656719208,2.0467171669006348
credit_default,random_forest,24563,1,-0.025317808613181114,1.8667041063308716
credit_default,random_forest,11149,1,-0.267879456281662,1.2527107000350952
credit_default,random_forest,21471,1,-0.02020270749926567,1.8352079391479492
credit_default,random_forest,24325,1,-0.08338160812854767,2.0955393314361572
credit_default,random_forest,22756,1,-0.005012542009353638,1.7308542728424072
credit_default,random_forest,24821,1,-0.07257069647312164,2.0708534717559814
credit_default,random_forest,13982,1,-0.07257069647312164,2.0708534717559814
credit_default,random_forest,9415,1,-0.18632957339286804,1.9197689294815063
credit_default,random_forest,14652,1,-0.08338160812854767,2.0955393314361572
credit_default,random_forest,14079,1,-0.056570351123809814,2.01926851272583
credit_default,random_forest,9376,1,-0.32158362865448,0.5586047172546387
credit_default,random_forest,4867,1,-0.06720875203609467,2.055567741394043
credit_default,random_forest,4684,1,-0.05129329487681389,1.9983164072036743
credit_default,random_forest,24459,1,-0.10536051541566849,2.120443820953369
credit_default,random_forest,12901,1,-0.23572233319282532,1.571468472480774
credit_default,random_forest,21259,1,-0.11093156039714813,2.1213722229003906
credit_default,random_forest,4021,1,-0.06720875203609467,2.055567741394043
credit_default,random_forest,1837,1,-0.39304259419441223,-0.678741455078125
credit_default,random_forest,10532,1,-0.015113637782633305,1.802050232887268
credit_default,random_forest,10335,1,-0.040821995586156845,1.9509559869766235
credit_default,random_forest,6949,1,-0.3011050820350647,0.8471517562866211
credit_default,random_forest,13084,1,-0.07796154171228409,2.0841879844665527
credit_default,random_forest,7549,1,-0.03045920841395855,1.8965122699737549
credit_default,random_forest,24230,1,-0.06720875203609467,2.055567741394043
credit_default,random_forest,20110,1,-0.3078847825527191,0.7548824548721313
credit_default,random_forest,20168,1,-0.06187540292739868,2.038362503051758
credit_default,random_forest,8285,1,-0.17435339093208313,1.9784374237060547
credit_default,random_forest,6245,1,-0.005012542009353638,1.7308542728424072
credit_default,random_forest,5719,1,-0.046043939888477325,1.9755358695983887
credit_default,random_forest,17899,1,-0.11093156039714813,2.1213722229003906
credit_default,random_forest,10656,1,-0.08883121609687805,2.1048743724823
credit_default,random_forest,19618,1,-0.025317808613181114,1.8667041063308716
credit_default,random_forest,10402,1,-0.16841864585876465,2.003781318664551
credit_default,random_forest,1868,1,-0.09431067854166031,2.1121597290039062
credit_default,random_forest,16476,1,-0.07257069647312164,2.0708534717559814
credit_default,random_forest,25963,1,-0.06187540292739868,2.038362503051758
credit_default,random_forest,29177,1,-0.18632957339286804,1.9197689294815063
credit_default,random_forest,28000,1,-0.28768208622932434,1.0203205347061157
credit_default,random_forest,14205,1,-0.046043939888477325,1.9755358695983887
credit_default,random_forest,9235,1,-0.05129329487681389,1.9983164072036743
credit_default,random_forest,28472,1,-0.035627178847789764,1.924605369567871
credit_default,random_forest,1596,1,-0.17435339093208313,1.9784374237060547
credit_default,random_forest,15978,1,-0.349557489156723,0.11689820885658264
credit_default,random_forest,11705,1,-0.5276327133178711,-3.9821088314056396
credit_default,random_forest,28185,1,-0.3424903154373169,0.23367196321487427
credit_default,random_forest,11966,1,-0.015113637782633305,1.802050232887268
credit_default,random_forest,14713,1,-0.056570351123809814,2.01926851272583
credit_default,random_forest,26299,1,-0.046043939888477325,1.9755358695983887
credit_default,random_forest,23089,1,-0.15082289278507233,2.0643978118896484
credit_default,random_forest,29559,1,-0.06720875203609467,2.055567741394043
credit_default,random_forest,7642,1,-0.040821995586156845,1.9509559869766235
credit_default,random_forest,11077,1,-0.046043939888477325,1.9755358695983887
credit_default,random_forest,6510,1,-0.025317808613181114,1.8667041063308716
credit_default,random_forest,7193,1,-0.4385049641132355,-1.6524184942245483
credit_default,random_forest,25708,1,-0.2231435477733612,1.6764148473739624
credit_default,random_forest,28517,1,-0.02020270749926567,1.8352079391479492
credit_default,random_forest,19687,1,-0.0100503358989954,1.7672572135925293
credit_default,random_forest,12495,1,-0.22941316664218903,1.6254942417144775
credit_default,random_forest,22519,1,-0.0100503358989954,1.7672572135925293
credit_default,random_forest,27565,1,-0.17435339093208313,1.9784374237060547
credit_default,random_forest,5344,1,-0.040821995586156845,1.9509559869766235
credit_default,random_forest,11958,1,-0.09431067854166031,2.1121597290039062
credit_default,random_forest,23008,1,-0.5025268197059631,-3.269484758377075
credit_default,random_forest,20171,1,-0.43078291416168213,-1.4768099784851074
credit_default,random_forest,20106,1,-0.046043939888477325,1.9755358695983887
credit_default,random_forest,4240,1,-0.03045920841395855,1.8965122699737549
credit_default,random_forest,11326,1,-0.056570351123809814,2.01926851272583
credit_default,random_forest,7499,1,-0.24207155406475067,1.514280080795288
credit_default,random_forest,26965,1,-0.3759063184261322,-0.3493620753288269
credit_default,random_forest,16696,1,-0.2943710684776306,0.9356067776679993
credit_default,random_forest,6289,1,-0.3354727327823639,0.34615886211395264
credit_default,random_forest,2771,1,-0.03045920841395855,1.8965122699737549
credit_default,random_forest,27235,1,-0.3011050820350647,0.8471517562866211
credit_default,random_forest,29415,1,-0.1625189334154129,2.0265262126922607
credit_default,random_forest,4609,1,-0.056570351123809814,2.01926851272583
credit_default,random_forest,1905,1,-0.040821995586156845,1.9509559869766235
credit_default,random_forest,11738,1,-0.12216763198375702,2.11661958694458
credit_default,random_forest,29268,1,-0.15665380656719208,2.0467171669006348
credit_default,random_forest,15622,1,-0.07796154171228409,2.0841879844665527
credit_default,random_forest,17544,1,-0.17435339093208313,1.9784374237060547
credit_default,random_forest,28405,1,-0.056570351123809814,2.01926851272583
credit_default,random_forest,14707,1,-0.1625189334154129,2.0265262126922607
credit_default,random_forest,26410,1,-0.0100503358989954,1.7672572135925293
credit_default,random_forest,793,1,-0.11653381586074829,2.120109796524048
credit_default,random_forest,10189,1,-0.025317808613181114,1.8667041063308716
credit_default,random_forest,13383,1,-0.040821995586156845,1.9509559869766235
credit_default,random_forest,28662,1,-0.08338160812854767,2.0955393314361572
credit_default,random_forest,15119,1,-0.12216763198375702,2.11661958694458
credit_default,random_forest,14757,1,-0.32158362865448,0.5586047172546387
credit_default,random_forest,18420,1,-0.14502577483654022,2.07961106300354
credit_default,random_forest,13767,1,-0.07257069647312164,2.0708534717559814
credit_default,random_forest,37,1,-0.133531391620636,2.1028032302856445
credit_default,random_forest,4773,1,-0.06720875203609467,2.055567741394043
credit_default,random_forest,6208,1,-0.21072103083133698,1.7691619396209717
credit_default,random_forest,15644,1,-0.09431067854166031,2.1121597290039062
credit_default,random_forest,12763,1,-0.02020270749926567,1.8352079391479492
credit_default,random_forest,11736,1,-0.4620354473590851,-2.213327646255493
credit_default,random_forest,10328,1,-0.0998203381896019,2.117361068725586
credit_default,random_forest,4626,1,-0.06720875203609467,2.055567741394043
credit_default,random_forest,10349,1,-0.4079682528972626,-0.9824181199073792
credit_default,random_forest,24577,1,-0.056570351123809814,2.01926851272583
credit_default,random_forest,14679,1,-0.0100503358989954,1.7672572135925293
credit_default,random_forest,12816,1,-0.3011050820350647,0.8471517562866211
credit_default,random_forest,28903,1,-0.0100503358989954,1.7672572135925293
credit_default,random_forest,11028,1,-0.43078291416168213,-1.4768099784851074
credit_default,random_forest,3080,1,-0.035627178847789764,1.924605369567871
credit_default,random_forest,26394,1,-0.22941316664218903,1.6254942417144775
credit_default,random_forest,8540,1,-0.056570351123809814,2.01926851272583
credit_default,random_forest,21775,1,-0.11093156039714813,2.1213722229003906
credit_default,random_forest,26998,1,-0.09431067854166031,2.1121597290039062
credit_default,random_forest,27890,1,-0.03045920841395855,1.8965122699737549
