dataset,model,sample_id,membership,neg_loss,shadow_lira_like_neg_loss
adult_income,random_forest,19375,1,-0.035627178847789764,2.302431583404541
adult_income,random_forest,20885,1,0.0,2.1272034645080566
adult_income,random_forest,31036,1,0.0,2.1272034645080566
adult_income,random_forest,24565,1,-0.035627178847789764,2.302431583404541
adult_income,random_forest,32639,1,-0.2548922598361969,1.2394206523895264
adult_income,random_forest,23971,1,-0.28768208622932434,0.7637782692909241
adult_income,random_forest,1228,1,-0.015113637782633305,2.2134175300598145
adult_income,random_forest,22823,1,-0.015113637782633305,2.2134175300598145
adult_income,random_forest,32149,1,0.0,2.1272034645080566
adult_income,random_forest,3044,1,0.0,2.1272034645080566
adult_income,random_forest,6056,1,-0.015113637782633305,2.2134175300598145
adult_income,random_forest,43806,1,0.0,2.1272034645080566
adult_income,random_forest,10988,1,-0.025317808613181114,2.2617270946502686
adult_income,random_forest,43368,1,-0.1803235560655594,2.014356851577759
adult_income,random_forest,23238,1,-0.07796154171228409,2.384188175201416
adult_income,random_forest,28119,1,-0.07257069647312164,2.381408214569092
adult_income,random_forest,8236,1,-0.23572233319282532,1.4793304204940796
adult_income,random_forest,14407,1,0.0,2.1272034645080566
adult_income,random_forest,23245,1,0.0,2.1272034645080566
adult_income,random_forest,7310,1,-0.06187540292739868,2.369300603866577
adult_income,random_forest,40531,1,-0.0100503358989954,2.1864843368530273
adult_income,random_forest,10670,1,-0.349557489156723,-0.35820722579956055
adult_income,random_forest,8965,1,0.0,2.1272034645080566
adult_income,random_forest,14754,1,0.0,2.1272034645080566
adult_income,random_forest,30505,1,-0.005012542009353638,2.1577370166778564
adult_income,random_forest,48486,1,0.0,2.1272034645080566
adult_income,random_forest,47954,1,-0.12216763198375702,2.322977066040039
adult_income,random_forest,13667,1,-0.005012542009353638,2.1577370166778564
adult_income,random_forest,33203,1,-0.20456716418266296,1.809159278869629
adult_income,random_forest,24325,1,0.0,2.1272034645080566
adult_income,random_forest,39470,1,-0.2548922598361969,1.2394206523895264
adult_income,random_forest,13252,1,-0.005012542009353638,2.1577370166778564
adult_income,random_forest,15433,1,-0.05129329487681389,2.348694086074829
adult_income,random_forest,7274,1,-0.2231435477733612,1.6214507818222046
adult_income,random_forest,24651,1,-0.2231435477733612,1.6214507818222046
adult_income,random_forest,47126,1,0.0,2.1272034645080566
adult_income,random_forest,28333,1,-0.133531391620636,2.283046245574951
adult_income,random_forest,31604,1,-0.14502577483654022,2.23258900642395
adult_income,random_forest,25341,1,-0.24846136569976807,1.3230416774749756
adult_income,random_forest,3022,1,-0.14502577483654022,2.23258900642395
adult_income,random_forest,27679,1,0.0,2.1272034645080566
adult_income,random_forest,22363,1,-0.005012542009353638,2.1577370166778564
adult_income,random_forest,26575,1,-0.07257069647312164,2.381408214569092
adult_income,random_forest,35856,1,-0.2943710684776306,0.6566311120986938
adult_income,random_forest,25890,1,-0.267879456281662,1.0608851909637451
adult_income,random_forest,44241,1,-0.08338160812854767,2.384737968444824
adult_income,random_forest,38618,1,-0.133531391620636,2.283046245574951
adult_income,random_forest,36637,1,0.0,2.1272034645080566
adult_income,random_forest,26930,1,-0.10536051541566849,2.363893985748291
adult_income,random_forest,39683,1,-0.005012542009353638,2.1577370166778564
adult_income,random_forest,31409,1,-0.2231435477733612,1.6214507818222046
adult_income,random_forest,35960,1,0.0,2.1272034645080566
adult_income,random_forest,21948,1,0.0,2.1272034645080566
adult_income,random_forest,29951,1,0.0,2.1272034645080566
adult_income,random_forest,3573,1,-0.015113637782633305,2.2134175300598145
adult_income,random_forest,16585,1,-0.005012542009353638,2.1577370166778564
adult_income,random_forest,2593,1,-0.06187540292739868,2.369300603866577
adult_income,random_forest,10102,1,-0.4079682528972626,-1.6865767240524292
adult_income,random_forest,16204,1,-0.005012542009353638,2.1577370166778564
adult_income,random_forest,9039,1,0.0,2.1272034645080566
adult_income,random_forest,25155,1,-0.2744368314743042,0.9658301472663879
adult_income,random_forest,36916,1,-0.056570351123809814,2.3600428104400635
adult_income,random_forest,1593,1,-0.02020270749926567,2.2385079860687256
adult_income,random_forest,18779,1,-0.2548922598361969,1.2394206523895264
adult_income,random_forest,32052,1,-0.02020270749926567,2.2385079860687256
adult_income,random_forest,20122,1,-0.0100503358989954,2.1864843368530273
adult_income,random_forest,20144,1,-0.4385049641132355,-2.4851107597351074
adult_income,random_forest,39313,1,-0.035627178847789764,2.302431583404541
adult_income,random_forest,35672,1,0.0,2.1272034645080566
adult_income,random_forest,27538,1,0.0,2.1272034645080566
adult_income,random_forest,30991,1,-0.005012542009353638,2.1577370166778564
adult_income,random_forest,18171,1,-0.03045920841395855,2.2830450534820557
adult_income,random_forest,46729,1,-0.040821995586156845,2.3198564052581787
adult_income,random_forest,39717,1,-0.056570351123809814,2.3600428104400635
adult_income,random_forest,4518,1,-0.4385049641132355,-2.4851107597351074
adult_income,random_forest,25401,1,-0.0100503358989954,2.1864843368530273
adult_income,random_forest,44134,1,0.0,2.1272034645080566
adult_income,random_forest,46269,1,-0.3285040557384491,0.056484658271074295
adult_income,random_forest,20546,1,-0.32158362865448,0.18537947535514832
adult_income,random_forest,2607,1,-0.0100503358989954,2.1864843368530273
adult_income,random_forest,12758,1,-0.015113637782633305,2.2134175300598145
adult_income,random_forest,47840,1,0.0,2.1272034645080566
adult_income,random_forest,16133,1,-0.005012542009353638,2.1577370166778564
adult_income,random_forest,41831,1,0.0,2.1272034645080566
adult_income,random_forest,1900,1,-0.0100503358989954,2.1864843368530273
adult_income,random_forest,16214,1,-0.025317808613181114,2.2617270946502686
adult_income,random_forest,9412,1,0.0,2.1272034645080566
adult_income,random_forest,37440,1,-0.015113637782633305,2.2134175300598145
adult_income,random_forest,48565,1,-0.0100503358989954,2.1864843368530273
adult_income,random_forest,14948,1,-0.3011050820350647,0.5452991724014282
adult_income,random_forest,32815,1,-0.005012542009353638,2.1577370166778564
adult_income,random_forest,36276,1,-0.05129329487681389,2.348694086074829
adult_income,random_forest,13153,1,0.0,2.1272034645080566
adult_income,random_forest,21789,1,-0.035627178847789764,2.302431583404541
adult_income,random_forest,9364,1,-0.4780358076095581,-3.624969959259033
adult_income,random_forest,25202,1,-0.040821995586156845,2.3198564052581787
adult_income,random_forest,39607,1,-0.10536051541566849,2.363893985748291
adult_income,random_forest,44175,1,-0.0100503358989954,2.1864843368530273
adult_income,random_forest,3413,1,-0.005012542009353638,2.1577370166778564
adult_income,random_forest,47400,1,-0.06187540292739868,2.369300603866577
adult_income,random_forest,26435,1,0.0,2.1272034645080566
adult_income,random_forest,16265,1,-0.06720875203609467,2.376433849334717
adult_income,random_forest,28275,1,0.0,2.1272034645080566
adult_income,random_forest,14565,1,-0.08338160812854767,2.384737968444824
adult_income,random_forest,8957,1,-0.3638434410095215,-0.6589433550834656
adult_income,random_forest,23323,1,-0.06187540292739868,2.369300603866577
adult_income,random_forest,46039,1,-0.06187540292739868,2.369300603866577
adult_income,random_forest,18093,1,-0.0100503358989954,2.1864843368530273
adult_income,random_forest,44503,1,-0.025317808613181114,2.2617270946502686
adult_income,random_forest,37643,1,-0.09431067854166031,2.379000425338745
adult_income,random_forest,16660,1,-0.05129329487681389,2.348694086074829
adult_income,random_forest,8780,1,-0.24846136569976807,1.3230416774749756
adult_income,random_forest,6349,1,-0.0100503358989954,2.1864843368530273
adult_income,random_forest,345,1,-0.005012542009353638,2.1577370166778564
adult_income,random_forest,41612,1,-0.035627178847789764,2.302431583404541
adult_income,random_forest,10803,1,-0.0100503358989954,2.1864843368530273
adult_income,random_forest,33737,1,0.0,2.1272034645080566
adult_income,random_forest,1482,1,-0.025317808613181114,2.2617270946502686
adult_income,random_forest,2757,1,0.0,2.1272034645080566
adult_income,random_forest,17406,1,-0.046043939888477325,2.3352878093719482
adult_income,random_forest,29806,1,0.0,2.1272034645080566
adult_income,random_forest,44278,1,-0.0100503358989954,2.1864843368530273
adult_income,random_forest,46775,1,-0.0998203381896019,2.3726375102996826
adult_income,random_forest,46017,1,-0.06187540292739868,2.369300603866577
adult_income,random_forest,45200,1,-0.040821995586156845,2.3198564052581787
adult_income,random_forest,34291,1,0.0,2.1272034645080566
adult_income,random_forest,33800,1,-0.3285040557384491,0.056484658271074295
adult_income,random_forest,44622,1,0.0,2.1272034645080566
adult_income,random_forest,23623,1,-0.035627178847789764,2.302431583404541
adult_income,random_forest,17467,1,-0.0100503358989954,2.1864843368530273
adult_income,random_forest,9533,1,-0.2810375392436981,0.8668190836906433
adult_income,random_forest,44004,1,-0.0998203381896019,2.3726375102996826
adult_income,random_forest,37611,1,0.0,2.1272034645080566
adult_income,random_forest,47083,1,-0.005012542009353638,2.1577370166778564
adult_income,random_forest,46472,1,0.0,2.1272034645080566
adult_income,random_forest,47881,1,-0.03045920841395855,2.2830450534820557
adult_income,random_forest,46179,1,-0.035627178847789764,2.302431583404541
adult_income,random_forest,41483,1,-0.02020270749926567,2.2385079860687256
adult_income,random_forest,16404,1,-0.11653381586074829,2.339104413986206
adult_income,random_forest,33946,1,0.0,2.1272034645080566
adult_income,random_forest,8877,1,0.0,2.1272034645080566
adult_income,random_forest,36663,1,-0.15665380656719208,2.17124342918396
adult_income,random_forest,11428,1,-0.03045920841395855,2.2830450534820557
adult_income,random_forest,38047,1,0.0,2.1272034645080566
adult_income,random_forest,40223,1,-0.005012542009353638,2.1577370166778564
adult_income,random_forest,14140,1,-0.056570351123809814,2.3600428104400635
adult_income,random_forest,25646,1,-0.17435339093208313,2.057976722717285
adult_income,random_forest,33619,1,-0.025317808613181114,2.2617270946502686
adult_income,random_forest,12561,1,0.0,2.1272034645080566
adult_income,random_forest,19751,1,-0.3566749393939972,-0.5060830116271973
adult_income,random_forest,39232,1,0.0,2.1272034645080566
adult_income,random_forest,18674,1,-0.31471073627471924,0.3097565770149231
adult_income,random_forest,44495,1,0.0,2.1272034645080566
adult_income,random_forest,22069,1,-0.02020270749926567,2.2385079860687256
adult_income,random_forest,41625,1,0.0,2.1272034645080566
adult_income,random_forest,13216,1,-0.05129329487681389,2.348694086074829
adult_income,random_forest,35655,1,-0.11653381586074829,2.339104413986206
adult_income,random_forest,22614,1,-0.16841864585876465,2.098630905151367
adult_income,random_forest,28286,1,-0.07257069647312164,2.381408214569092
adult_income,random_forest,35806,1,0.0,2.1272034645080566
adult_income,random_forest,34333,1,-0.17435339093208313,2.057976722717285
adult_income,random_forest,46097,1,0.0,2.1272034645080566
adult_income,random_forest,19717,1,-0.08883121609687805,2.383021116256714
adult_income,random_forest,23638,1,-0.133531391620636,2.283046245574951
adult_income,random_forest,8181,1,-0.015113637782633305,2.2134175300598145
adult_income,random_forest,5920,1,0.0,2.1272034645080566
adult_income,random_forest,20192,1,-0.1923718899488449,1.9180097579956055
adult_income,random_forest,16655,1,-0.14502577483654022,2.23258900642395
adult_income,random_forest,10255,1,-0.3354727327823639,-0.07701737433671951
adult_income,random_forest,24408,1,-0.015113637782633305,2.2134175300598145
adult_income,random_forest,22058,1,0.0,2.1272034645080566
adult_income,random_forest,21836,1,-0.07796154171228409,2.384188175201416
adult_income,random_forest,2375,1,0.0,2.1272034645080566
adult_income,random_forest,22913,1,-0.06187540292739868,2.369300603866577
adult_income,random_forest,12368,1,-0.005012542009353638,2.1577370166778564
adult_income,random_forest,5517,1,-0.16841864585876465,2.098630905151367
adult_income,random_forest,22809,1,-0.005012542009353638,2.1577370166778564
adult_income,random_forest,21953,1,0.0,2.1272034645080566
adult_income,random_forest,34541,1,0.0,2.1272034645080566
adult_income,random_forest,5781,1,0.0,2.1272034645080566
adult_income,random_forest,34383,1,-0.21072103083133698,1.7499054670333862
adult_income,random_forest,25682,1,-0.035627178847789764,2.302431583404541
adult_income,random_forest,16977,1,-0.015113637782633305,2.2134175300598145
adult_income,random_forest,27195,1,-0.056570351123809814,2.3600428104400635
adult_income,random_forest,42901,1,-0.4385049641132355,-2.4851107597351074
adult_income,random_forest,13632,1,-0.1803235560655594,2.014356851577759
adult_income,random_forest,14219,1,0.0,2.1272034645080566
adult_income,random_forest,7695,1,-0.4079682528972626,-1.6865767240524292
adult_income,random_forest,24626,1,-0.06187540292739868,2.369300603866577
adult_income,random_forest,31244,1,-0.1803235560655594,2.014356851577759
adult_income,random_forest,41119,1,-0.12216763198375702,2.322977066040039
adult_income,random_forest,19035,1,-0.02020270749926567,2.2385079860687256
adult_income,random_forest,10658,1,-0.13926206529140472,2.259155750274658
adult_income,random_forest,21552,1,0.0,2.1272034645080566
adult_income,random_forest,17745,1,-0.025317808613181114,2.2617270946502686
adult_income,random_forest,44565,1,-0.1923718899488449,1.9180097579956055
adult_income,random_forest,46405,1,-0.0100503358989954,2.1864843368530273
adult_income,random_forest,45567,1,-0.005012542009353638,2.1577370166778564
adult_income,random_forest,5004,1,-0.08338160812854767,2.384737968444824
adult_income,random_forest,19975,1,-0.15665380656719208,2.17124342918396
adult_income,random_forest,18339,1,-0.005012542009353638,2.1577370166778564
adult_income,random_forest,3522,1,-0.056570351123809814,2.3600428104400635
adult_income,random_forest,4178,1,-0.2744368314743042,0.9658301472663879
adult_income,random_forest,28844,1,-0.0998203381896019,2.3726375102996826
adult_income,random_forest,29647,1,-0.28768208622932434,0.7637782692909241
adult_income,random_forest,6958,1,-0.005012542009353638,2.1577370166778564
adult_income,random_forest,40734,1,-0.0100503358989954,2.1864843368530273
adult_income,random_forest,47748,1,-0.14502577483654022,2.23258900642395
adult_income,random_forest,1387,1,-0.32158362865448,0.18537947535514832
adult_income,random_forest,35067,1,-0.17435339093208313,2.057976722717285
adult_income,random_forest,45034,1,-0.05129329487681389,2.348694086074829
adult_income,random_forest,21821,1,-0.20456716418266296,1.809159278869629
adult_income,random_forest,1399,1,-0.1984509378671646,1.8651750087738037
adult_income,random_forest,47666,1,-0.03045920841395855,2.2830450534820557
adult_income,random_forest,11920,1,0.0,2.1272034645080566
adult_income,random_forest,3695,1,-0.005012542009353638,2.1577370166778564
adult_income,random_forest,8412,1,-0.18632957339286804,1.9677189588546753
adult_income,random_forest,5386,1,-0.10536051541566849,2.363893985748291
adult_income,random_forest,16413,1,-0.09431067854166031,2.379000425338745
adult_income,random_forest,39977,1,-0.3856624662876129,-1.1484438180923462
adult_income,random_forest,24558,1,-0.040821995586156845,2.3198564052581787
adult_income,random_forest,8166,1,-0.133531391620636,2.283046245574951
adult_income,random_forest,3706,1,0.0,2.1272034645080566
adult_income,random_forest,13908,1,-0.05129329487681389,2.348694086074829
adult_income,random_forest,5361,1,0.0,2.1272034645080566
adult_income,random_forest,45895,1,-0.025317808613181114,2.2617270946502686
adult_income,random_forest,19765,1,-0.0100503358989954,2.1864843368530273
adult_income,random_forest,37863,1,-0.005012542009353638,2.1577370166778564
adult_income,random_forest,7692,1,-0.07257069647312164,2.381408214569092
adult_income,random_forest,27955,1,-0.056570351123809814,2.3600428104400635
adult_income,random_forest,14488,1,-0.025317808613181114,2.2617270946502686
adult_income,random_forest,16400,1,-0.02020270749926567,2.2385079860687256
adult_income,random_forest,4944,1,-0.0100503358989954,2.1864843368530273
adult_income,random_forest,28974,1,-0.035627178847789764,2.302431583404541
adult_income,random_forest,10627,1,-0.11093156039714813,2.3527297973632812
adult_income,random_forest,35777,1,0.0,2.1272034645080566
adult_income,random_forest,5813,1,-0.23572233319282532,1.4793304204940796
adult_income,random_forest,17264,1,-0.1923718899488449,1.9180097579956055
adult_income,random_forest,3071,1,-0.005012542009353638,2.1577370166778564
adult_income,random_forest,28819,1,-0.02020270749926567,2.2385079860687256
adult_income,random_forest,43689,1,-0.15082289278507233,2.2033004760742188
adult_income,random_forest,34016,1,-0.0100503358989954,2.1864843368530273
adult_income,random_forest,37176,1,0.0,2.1272034645080566
adult_income,random_forest,38117,1,0.0,2.1272034645080566
adult_income,random_forest,45623,1,-0.040821995586156845,2.3198564052581787
adult_income,random_forest,36483,1,-0.15082289278507233,2.2033004760742188
adult_income,random_forest,27526,1,0.0,2.1272034645080566
adult_income,random_forest,44499,1,0.0,2.1272034645080566
adult_income,random_forest,12739,1,-0.16841864585876465,2.098630905151367
adult_income,random_forest,22521,1,-0.12216763198375702,2.322977066040039
adult_income,random_forest,12592,1,0.0,2.1272034645080566
adult_income,random_forest,23518,1,-0.24207155406475067,1.4029895067214966
adult_income,random_forest,15922,1,-0.046043939888477325,2.3352878093719482
adult_income,random_forest,26391,1,-0.0100503358989954,2.1864843368530273
adult_income,random_forest,22461,1,0.0,2.1272034645080566
adult_income,random_forest,41474,1,-0.005012542009353638,2.1577370166778564
adult_income,random_forest,31786,1,-0.015113637782633305,2.2134175300598145
adult_income,random_forest,29139,1,-0.4004775583744049,-1.5016096830368042
adult_income,random_forest,2037,1,-0.08883121609687805,2.383021116256714
adult_income,random_forest,24255,1,-0.015113637782633305,2.2134175300598145
adult_income,random_forest,10652,1,-0.37833642959594727,-0.9800190925598145
adult_income,random_forest,20845,1,0.0,2.1272034645080566
adult_income,random_forest,24415,1,-0.12216763198375702,2.322977066040039
adult_income,random_forest,31439,1,0.0,2.1272034645080566
adult_income,random_forest,28847,1,0.0,2.1272034645080566
adult_income,random_forest,28811,1,-0.005012542009353638,2.1577370166778564
adult_income,random_forest,27210,1,-0.17435339093208313,2.057976722717285
adult_income,random_forest,31222,1,0.0,2.1272034645080566
adult_income,random_forest,42187,1,-0.16841864585876465,2.098630905151367
adult_income,random_forest,17412,1,-0.06720875203609467,2.376433849334717
adult_income,random_forest,21275,1,0.0,2.1272034645080566
adult_income,random_forest,17640,1,-0.03045920841395855,2.2830450534820557
adult_income,random_forest,45404,1,-0.23572233319282532,1.4793304204940796
adult_income,random_forest,35650,1,-0.005012542009353638,2.1577370166778564
adult_income,random_forest,37126,1,-0.1625189334154129,2.1363697052001953
adult_income,random_forest,40718,1,-0.15665380656719208,2.17124342918396
adult_income,random_forest,39831,1,-0.11093156039714813,2.3527297973632812
adult_income,random_forest,1283,1,0.0,2.1272034645080566
adult_income,random_forest,16385,1,-0.12783336639404297,2.3043053150177
adult_income,random_forest,38820,1,-0.0100503358989954,2.1864843368530273
adult_income,random_forest,28250,1,-0.133531391620636,2.283046245574951
adult_income,random_forest,27141,1,-0.2744368314743042,0.9658301472663879
adult_income,random_forest,38100,1,-0.035627178847789764,2.302431583404541
adult_income,random_forest,11402,1,0.0,2.1272034645080566
adult_income,random_forest,40396,1,-0.02020270749926567,2.2385079860687256
adult_income,random_forest,16540,1,0.0,2.1272034645080566
adult_income,random_forest,27729,1,0.0,2.1272034645080566
adult_income,random_forest,43621,1,-0.17435339093208313,2.057976722717285
adult_income,random_forest,34134,1,-0.005012542009353638,2.1577370166778564
adult_income,random_forest,41898,1,-0.09431067854166031,2.379000425338745
adult_income,random_forest,16463,1,0.0,2.1272034645080566
adult_income,random_forest,27047,1,-0.1803235560655594,2.014356851577759
adult_income,random_forest,16952,1,0.0,2.1272034645080566
adult_income,random_forest,48390,1,-0.005012542009353638,2.1577370166778564
adult_income,random_forest,37919,1,-0.056570351123809814,2.3600428104400635
adult_income,random_forest,27875,1,-0.11093156039714813,2.3527297973632812
adult_income,random_forest,46586,1,-0.0100503358989954,2.1864843368530273
adult_income,random_forest,13663,1,0.0,2.1272034645080566
adult_income,random_forest,24193,1,-0.3566749393939972,-0.5060830116271973
adult_income,random_forest,28259,1,-0.15082289278507233,2.2033004760742188
adult_income,random_forest,10463,1,0.0,2.1272034645080566
adult_income,random_forest,22767,1,-0.133531391620636,2.283046245574951
adult_income,random_forest,2956,1,-0.09431067854166031,2.379000425338745
adult_income,random_forest,20409,1,-0.13926206529140472,2.259155750274658
adult_income,random_forest,11363,1,-0.1803235560655594,2.014356851577759
adult_income,random_forest,27349,1,-0.2231435477733612,1.6214507818222046
adult_income,random_forest,40060,1,-0.17435339093208313,2.057976722717285
adult_income,random_forest,32694,1,-0.11653381586074829,2.339104413986206
adult_income,random_forest,9916,1,-0.24207155406475067,1.4029895067214966
adult_income,random_forest,34596,1,-0.14502577483654022,2.23258900642395
adult_income,random_forest,39423,1,-0.03045920841395855,2.2830450534820557
adult_income,random_forest,12804,1,-0.1625189334154129,2.1363697052001953
adult_income,random_forest,35544,1,-0.03045920841395855,2.2830450534820557
adult_income,random_forest,29276,1,-0.22941316664218903,1.5521296262741089
adult_income,random_forest,19052,1,-0.13926206529140472,2.259155750274658
adult_income,random_forest,15140,1,-0.056570351123809814,2.3600428104400635
adult_income,random_forest,20954,1,0.0,2.1272034645080566
adult_income,random_forest,35502,1,0.0,2.1272034645080566
adult_income,random_forest,2483,1,-0.2231435477733612,1.6214507818222046
adult_income,random_forest,25526,1,-0.08883121609687805,2.383021116256714
adult_income,random_forest,795,1,0.0,2.1272034645080566
adult_income,random_forest,47924,1,0.0,2.1272034645080566
adult_income,random_forest,7024,1,-0.0100503358989954,2.1864843368530273
adult_income,random_forest,8519,1,-0.0100503358989954,2.1864843368530273
adult_income,random_forest,15656,1,-0.2810375392436981,0.8668190836906433
adult_income,random_forest,4900,1,-0.5276327133178711,-5.224454879760742
adult_income,random_forest,7354,1,-0.12216763198375702,2.322977066040039
adult_income,random_forest,22978,1,-0.37833642959594727,-0.9800190925598145
adult_income,random_forest,9637,1,-0.005012542009353638,2.1577370166778564
adult_income,random_forest,41808,1,-0.005012542009353638,2.1577370166778564
adult_income,random_forest,17964,1,0.0,2.1272034645080566
adult_income,random_forest,31243,1,-0.035627178847789764,2.302431583404541
adult_income,random_forest,18504,1,-0.015113637782633305,2.2134175300598145
adult_income,random_forest,41275,1,-0.0100503358989954,2.1864843368530273
adult_income,random_forest,7322,1,0.0,2.1272034645080566
adult_income,random_forest,2668,1,-0.005012542009353638,2.1577370166778564
adult_income,random_forest,26766,1,-0.349557489156723,-0.35820722579956055
adult_income,random_forest,16763,1,-0.15665380656719208,2.17124342918396
adult_income,random_forest,12229,1,0.0,2.1272034645080566
adult_income,random_forest,28150,1,-0.005012542009353638,2.1577370166778564
adult_income,random_forest,23221,1,0.0,2.1272034645080566
adult_income,random_forest,46164,1,-0.16841864585876465,2.098630905151367
adult_income,random_forest,5542,1,-0.2943710684776306,0.6566311120986938
adult_income,random_forest,39863,1,-0.035627178847789764,2.302431583404541
adult_income,random_forest,12298,1,-0.015113637782633305,2.2134175300598145
adult_income,random_forest,5289,1,-0.046043939888477325,2.3352878093719482
adult_income,random_forest,24637,1,-0.005012542009353638,2.1577370166778564
adult_income,random_forest,9956,1,0.0,2.1272034645080566
adult_income,random_forest,12343,1,-0.005012542009353638,2.1577370166778564
adult_income,random_forest,9747,1,0.0,2.1272034645080566
adult_income,random_forest,33129,1,-0.16841864585876465,2.098630905151367
adult_income,random_forest,25388,1,-0.005012542009353638,2.1577370166778564
adult_income,random_forest,26863,1,-0.10536051541566849,2.363893985748291
adult_income,random_forest,30767,1,-0.015113637782633305,2.2134175300598145
adult_income,random_forest,31119,1,0.0,2.1272034645080566
adult_income,random_forest,36013,1,0.0,2.1272034645080566
adult_income,random_forest,4636,1,-0.3078847825527191,0.42970141768455505
adult_income,random_forest,2099,1,-0.1803235560655594,2.014356851577759
adult_income,random_forest,41571,1,-0.21072103083133698,1.7499054670333862
adult_income,random_forest,36479,1,0.0,2.1272034645080566
adult_income,random_forest,42557,1,0.0,2.1272034645080566
adult_income,random_forest,1393,1,-0.005012542009353638,2.1577370166778564
adult_income,random_forest,12202,1,-0.040821995586156845,2.3198564052581787
adult_income,random_forest,1021,1,-0.07796154171228409,2.384188175201416
adult_income,random_forest,10024,1,-0.02020270749926567,2.2385079860687256
adult_income,random_forest,47455,1,-0.07796154171228409,2.384188175201416
adult_income,random_forest,19415,1,0.0,2.1272034645080566
adult_income,random_forest,15803,1,0.0,2.1272034645080566
adult_income,random_forest,42047,1,-0.025317808613181114,2.2617270946502686
adult_income,random_forest,14339,1,-0.015113637782633305,2.2134175300598145
adult_income,random_forest,8129,1,0.0,2.1272034645080566
adult_income,random_forest,18239,1,-0.12783336639404297,2.3043053150177
adult_income,random_forest,34302,1,0.0,2.1272034645080566
adult_income,random_forest,24709,1,-0.1984509378671646,1.8651750087738037
adult_income,random_forest,26709,1,0.0,2.1272034645080566
adult_income,random_forest,15738,1,-0.18632957339286804,1.9677189588546753
adult_income,random_forest,12383,1,0.0,2.1272034645080566
adult_income,random_forest,15617,1,0.0,2.1272034645080566
adult_income,random_forest,30863,1,-0.005012542009353638,2.1577370166778564
adult_income,random_forest,46505,1,-0.005012542009353638,2.1577370166778564
adult_income,random_forest,45135,1,-0.20456716418266296,1.809159278869629
adult_income,random_forest,17156,1,-0.22941316664218903,1.5521296262741089
adult_income,random_forest,4376,1,-0.11093156039714813,2.3527297973632812
adult_income,random_forest,13311,1,-0.015113637782633305,2.2134175300598145
adult_income,random_forest,11860,1,-0.3078847825527191,0.42970141768455505
adult_income,random_forest,25001,1,0.0,2.1272034645080566
